Datetime,Dry Bulb Temperature,Relative Humidity,Wind Speed,Wind Direction,Atmospheric Station Pressure,Indoor Mean Air Temperature,Indoor Air Relative Humidity,Precipitable Water
2014-02-20 19:05:00,23.7,57.0,0.0,0,834.5,26.4,43.0,0.0
2014-02-20 20:05:00,21.8,66.0,0.0,0,835.4,25.2,50.4,0.0
2014-02-20 21:05:00,21.5,68.0,0.0,0,835.9,24.2,54.5,0.0
2014-02-20 22:05:00,19.9,71.0,0.0,0,836.3,23.3,60.7,0.0
2014-02-20 23:05:00,19.5,69.0,0.0,0,836.6,22.5,59.7,0.0
2014-02-21 00:05:00,19.8,63.0,0.0,0,836.6,21.6,63.2,0.0
2014-02-21 01:05:00,20.1,64.0,1.5,230,836.6,21.1,65.6,0.0
2014-02-21 02:05:00,19.7,69.0,0.0,0,836.3,20.8,66.7,0.0
2014-02-21 03:05:00,19.1,74.0,0.0,0,836.5,20.2,68.4,0.0
2014-02-21 04:05:00,18.8,77.0,1.2,240,836.5,19.5,69.8,0.0
2014-02-21 05:05:00,18.8,78.0,0.0,0,837.4,19.4,71.6,0.0
2014-02-21 06:05:00,17.8,85.0,0.0,0,837.4,19.4,70.1,0.2
2014-02-21 07:05:00,18.0,84.0,0.0,0,837.8,20.2,69.8,0.2
2014-02-21 08:05:00,18.2,83.0,1.2,130,838.3,20.6,68.0,0.0
2014-02-21 09:05:00,19.6,77.0,1.5,120,838.7,22.2,64.5,0.0
2014-02-21 10:05:00,21.7,70.0,2.0,90,839.3,23.9,59.3,0.0
2014-02-21 11:05:00,22.7,64.0,2.6,100,839.5,26.0,55.4,0.0
2014-02-21 12:05:00,24.8,64.0,2.1,100,839.2,31.6,42.1,0.0
2014-02-21 13:05:00,23.7,62.0,2.0,90,838.7,26.1,53.0,0.0
2014-02-21 14:05:00,22.0,69.0,2.0,90,838.4,23.4,59.2,0.4
2014-02-21 15:05:00,22.7,62.0,2.2,100,838.7,20.1,69.7,0.0
2014-02-21 16:05:00,23.2,55.0,2.0,180,838.1,20.2,73.6,0.0
2014-02-21 17:05:00,20.0,72.0,3.2,100,839.3,20.6,73.1,0.0
2014-02-21 18:05:00,20.3,73.0,3.4,90,839.5,20.2,71.4,0.0
2014-02-21 19:05:00,18.9,78.0,3.3,80,840.1,19.1,76.9,0.0
2014-02-21 20:05:00,18.3,81.0,2.4,70,840.9,18.7,77.7,0.0
2014-02-21 21:05:00,17.9,81.0,1.5,40,841.9,18.3,79.6,0.0
2014-02-21 22:05:00,17.7,82.0,1.2,50,842.1,17.8,81.7,0.0
2014-02-21 23:05:00,18.2,82.0,1.4,50,842.1,17.6,81.4,0.0
2014-02-22 00:05:00,18.1,83.0,1.5,60,842.2,17.3,82.0,0.0
2014-02-22 01:05:00,18.2,82.0,1.3,50,842.4,17.4,81.9,0.0
2014-02-22 02:05:00,18.5,83.0,1.5,50,842.4,17.4,82.8,0.0
2014-02-22 03:05:00,18.3,84.0,1.9,60,842.0,17.4,83.1,0.0
2014-02-22 04:05:00,18.2,85.0,2.0,40,841.6,17.4,84.2,0.0
2014-02-22 05:05:00,17.5,86.0,1.7,50,841.8,17.6,84.2,0.0
2014-02-22 06:05:00,17.7,86.0,1.2,30,842.6,17.2,84.7,0.0
2014-02-22 07:05:00,18.1,82.0,1.7,50,843.0,18.0,82.8,0.0
2014-02-22 08:05:00,18.7,81.0,1.5,30,843.2,19.7,79.6,0.0
2014-02-22 09:05:00,20.3,73.0,1.8,40,843.3,22.8,69.3,0.0
2014-02-22 10:05:00,21.3,68.0,2.0,40,843.3,24.6,64.6,0.0
2014-02-22 11:05:00,23.4,65.0,2.0,20,843.3,27.3,57.0,0.0
2014-02-22 12:05:00,23.4,64.0,1.9,30,843.0,33.4,42.1,0.0
2014-02-22 13:05:00,24.5,58.0,1.8,360,842.7,33.5,41.4,0.0
2014-02-22 14:05:00,25.5,54.0,1.8,10,841.9,31.7,44.4,0.0
2014-02-22 15:05:00,25.3,54.0,1.8,10,841.0,27.7,59.3,0.0
2014-02-22 16:05:00,26.3,53.0,1.7,30,840.6,24.6,58.2,0.0
2014-02-22 17:05:00,24.5,53.0,1.5,60,840.7,22.4,69.4,0.0
2014-02-22 18:05:00,23.1,56.0,0.0,0,841.0,21.5,73.5,0.0
2014-02-22 19:05:00,21.4,66.0,0.0,0,841.0,20.8,75.6,0.0
2014-02-22 20:05:00,20.3,72.0,0.0,0,841.6,19.8,76.7,0.0
2014-02-22 21:05:00,20.2,74.0,0.0,0,842.1,19.4,76.7,0.0
2014-02-22 22:05:00,19.9,77.0,0.0,0,842.7,19.1,78.5,0.0
2014-02-22 23:05:00,19.8,80.0,0.0,0,842.7,19.1,80.0,0.0
2014-02-23 00:05:00,20.1,80.0,0.0,0,842.8,18.8,80.9,0.2
2014-02-23 01:05:00,19.4,82.0,0.0,0,842.6,18.4,81.4,0.0
2014-02-23 02:05:00,19.2,84.0,0.0,0,842.5,18.3,82.2,0.0
2014-02-23 03:05:00,19.3,85.0,0.0,0,842.4,18.2,82.7,0.2
2014-02-23 04:05:00,19.2,85.0,0.0,0,842.1,18.1,83.5,0.4
2014-02-23 05:05:00,19.1,88.0,0.0,0,842.1,18.0,84.3,0.0
2014-02-23 06:05:00,18.8,88.0,0.0,0,842.1,17.8,85.4,0.0
2014-02-23 07:05:00,18.7,88.0,0.0,0,842.7,18.4,85.3,0.2
2014-02-23 08:05:00,18.9,84.0,0.0,0,843.1,20.7,80.7,0.0
2014-02-23 09:05:00,20.5,75.0,1.3,10,843.1,23.9,73.2,0.0
2014-02-23 10:05:00,22.6,68.0,1.4,360,843.2,24.5,67.8,0.0
2014-02-23 11:05:00,22.7,66.0,1.2,350,843.0,30.3,53.6,0.0
2014-02-23 12:05:00,24.9,57.0,1.2,360,842.0,35.1,42.2,0.0
2014-02-23 13:05:00,25.1,55.0,1.4,20,841.3,37.2,39.2,0.0
2014-02-23 14:05:00,26.2,52.0,1.4,330,840.4,30.4,53.4,0.0
2014-02-23 15:05:00,27.1,49.0,1.4,340,839.7,27.1,58.0,0.0
2014-02-23 16:05:00,27.3,42.0,1.3,340,839.6,26.0,55.8,0.0
2014-02-23 17:05:00,24.3,55.0,1.5,210,840.1,22.8,69.5,0.0
2014-02-23 18:05:00,21.3,69.0,1.9,220,840.3,21.6,73.5,0.0
2014-02-23 19:05:00,19.4,78.0,1.8,210,840.6,20.6,74.6,0.0
2014-02-23 20:05:00,19.1,78.0,1.6,180,841.4,19.9,78.3,0.0
2014-02-23 21:05:00,19.3,74.0,1.1,200,841.6,19.6,78.3,0.0
2014-02-23 22:05:00,19.6,73.0,1.3,140,841.9,19.2,80.9,0.0
2014-02-23 23:05:00,19.0,76.0,1.6,110,841.5,18.6,82.1,0.0
2014-02-24 00:05:00,19.1,77.0,1.4,100,841.6,18.4,83.1,0.0
2014-02-24 01:05:00,18.9,79.0,1.8,70,841.5,18.2,83.1,0.0
2014-02-24 02:05:00,18.8,80.0,1.3,50,840.9,17.9,83.7,0.0
2014-02-24 03:05:00,18.0,82.0,1.3,40,840.6,17.4,83.5,0.0
2014-02-24 04:05:00,18.3,79.0,1.3,40,840.3,17.1,85.2,0.0
2014-02-24 05:05:00,18.2,79.0,1.6,40,840.3,16.8,84.6,0.0
2014-02-24 06:05:00,18.1,79.0,0.0,0,840.7,17.0,86.4,0.0
2014-02-24 07:05:00,18.2,78.0,1.1,40,840.9,17.2,85.9,0.0
2014-02-24 08:05:00,19.1,76.0,1.4,30,841.4,20.3,78.9,0.0
2014-02-24 09:05:00,20.1,70.0,1.6,10,841.5,22.9,69.5,0.0
2014-02-24 10:05:00,22.0,65.0,1.5,350,841.6,26.2,61.5,0.0
2014-02-24 11:05:00,23.2,62.0,1.4,320,841.2,31.6,47.0,0.0
2014-02-24 12:05:00,24.6,57.0,1.4,320,840.4,33.6,41.9,0.0
2014-02-24 13:05:00,25.6,54.0,1.4,320,839.7,35.1,39.5,0.0
2014-02-24 14:05:00,26.5,53.0,1.6,340,839.0,37.4,34.3,0.0
2014-02-24 15:05:00,26.3,52.0,1.9,340,838.3,29.8,52.1,0.0
2014-02-24 16:05:00,25.5,51.0,1.6,330,837.8,31.9,47.1,0.0
2014-02-24 17:05:00,25.0,54.0,1.7,270,837.7,29.0,52.6,0.0
2014-02-24 18:05:00,23.8,58.0,1.3,260,837.4,26.1,58.7,0.0
2014-02-24 19:05:00,21.7,66.0,0.0,0,837.8,23.7,66.2,0.0
2014-02-24 20:05:00,21.4,65.0,0.0,0,838.5,23.1,72.4,0.0
2014-02-24 21:05:00,21.0,66.0,0.0,0,839.0,22.2,74.4,0.0
2014-02-24 22:05:00,20.6,72.0,0.0,0,839.2,21.7,77.5,0.0
2014-02-24 23:05:00,20.2,75.0,0.0,0,838.7,21.1,79.7,0.0
2014-02-25 00:05:00,19.7,79.0,0.0,0,838.5,20.4,80.3,0.0
2014-02-25 01:05:00,19.8,76.0,0.0,0,838.6,20.1,81.4,0.0
2014-02-25 02:05:00,19.7,73.0,0.0,0,838.4,19.4,79.7,0.0
2014-02-25 03:05:00,17.2,87.0,1.5,340,839.6,18.7,80.6,0.8
2014-02-25 04:05:00,17.2,89.0,0.0,0,838.9,18.1,82.3,2.8
2014-02-25 05:05:00,17.1,90.0,0.0,0,838.5,17.8,82.6,1.0
2014-02-25 06:05:00,17.4,90.0,0.0,0,838.9,17.6,82.7,0.0
2014-02-25 07:05:00,17.4,90.0,0.0,0,839.4,17.5,82.4,0.0
2014-02-25 08:05:00,18.1,87.0,0.0,0,839.8,20.7,78.3,0.0
2014-02-25 09:05:00,19.9,78.0,0.0,0,840.1,22.0,70.8,0.0
2014-02-25 10:05:00,21.1,74.0,1.3,300,840.2,26.2,61.0,0.0
2014-02-25 11:05:00,22.4,67.0,1.6,310,840.1,29.9,48.1,0.0
2014-02-25 12:05:00,23.7,64.0,1.7,300,839.2,35.9,37.5,0.0
2014-02-25 13:05:00,24.6,53.0,1.9,290,838.6,38.3,32.9,0.0
2014-02-25 14:05:00,25.9,48.0,1.6,280,837.8,36.9,31.3,0.0
2014-02-25 15:05:00,26.3,50.0,1.6,280,837.3,39.2,28.2,0.0
2014-02-25 16:05:00,26.0,52.0,0.0,0,836.8,34.1,39.7,0.0
2014-02-25 17:05:00,26.5,39.0,1.5,240,836.7,31.6,45.1,0.0
2014-02-25 18:05:00,25.5,49.0,1.6,230,836.7,29.1,47.7,0.0
2014-02-25 19:05:00,23.1,55.0,1.3,230,837.2,25.6,64.6,0.0
2014-02-25 20:05:00,20.5,67.0,0.0,0,837.8,23.9,66.6,0.0
2014-02-25 21:05:00,19.3,71.0,0.0,0,838.6,22.8,70.0,0.0
2014-02-25 22:05:00,18.7,73.0,0.0,0,838.9,21.7,74.0,0.0
2014-02-25 23:05:00,18.4,69.0,0.0,0,838.7,20.5,74.8,0.0
2014-02-26 00:05:00,17.8,69.0,0.0,0,838.7,19.6,76.8,0.0
2014-02-26 01:05:00,18.1,64.0,0.0,0,838.6,18.7,78.0,0.0
2014-02-26 02:05:00,17.2,73.0,0.0,0,838.5,18.0,76.1,0.0
2014-02-26 03:05:00,16.8,82.0,1.3,140,838.4,17.7,80.1,0.0
2014-02-26 04:05:00,16.5,85.0,1.1,130,838.5,17.5,81.6,0.0
2014-02-26 05:05:00,16.9,87.0,1.5,100,839.0,17.2,82.3,0.0
2014-02-26 06:05:00,17.6,83.0,1.4,100,839.5,16.7,82.2,0.0
2014-02-26 07:05:00,18.1,82.0,1.9,90,840.0,16.9,83.3,0.0
2014-02-26 08:05:00,19.6,76.0,1.9,90,840.3,18.7,82.4,0.0
2014-02-26 09:05:00,20.5,71.0,2.1,80,840.9,23.9,66.7,0.0
2014-02-26 10:05:00,21.4,66.0,2.1,60,841.2,26.1,59.7,0.0
2014-02-26 11:05:00,22.5,62.0,2.2,50,841.2,28.2,53.8,0.0
2014-02-26 12:05:00,25.0,58.0,2.0,40,840.6,31.6,46.9,0.0
2014-02-26 13:05:00,25.0,55.0,1.4,30,839.8,29.5,49.6,0.0
2014-02-26 14:05:00,26.5,46.0,1.3,350,839.0,26.8,60.2,0.0
2014-02-26 15:05:00,26.3,43.0,1.4,350,838.4,32.3,42.3,0.0
2014-02-26 16:05:00,19.1,70.0,1.5,110,838.6,32.4,38.1,0.2
2014-02-26 17:05:00,18.6,69.0,1.1,60,838.6,27.7,44.8,0.0
2014-02-26 18:05:00,19.9,67.0,0.0,0,839.1,25.8,58.1,0.0
2014-02-26 19:05:00,18.8,73.0,0.0,0,839.7,23.8,60.9,0.0
2014-02-26 20:05:00,18.3,78.0,0.0,0,840.4,22.4,67.9,0.0
2014-02-26 21:05:00,17.9,81.0,0.0,0,840.8,21.5,73.9,0.0
2014-02-26 22:05:00,17.8,84.0,0.0,0,841.3,20.5,75.6,0.0
2014-02-26 23:05:00,18.0,86.0,0.0,0,841.0,19.6,76.7,0.0
2014-02-27 00:05:00,17.8,86.0,0.0,0,841.0,19.1,78.2,0.0
2014-02-27 01:05:00,17.7,84.0,0.0,0,841.0,18.4,78.9,0.0
2014-02-27 02:05:00,17.2,83.0,1.3,30,840.7,18.0,81.1,0.0
2014-02-27 03:05:00,17.0,82.0,1.1,20,840.6,18.1,81.5,0.4
2014-02-27 04:05:00,16.7,83.0,0.0,0,840.3,17.3,79.8,0.0
2014-02-27 05:05:00,16.6,83.0,0.0,0,840.2,17.1,80.3,0.0
2014-02-27 06:05:00,16.1,83.0,0.0,0,840.6,16.5,81.7,0.0
2014-02-27 07:05:00,16.0,83.0,0.0,0,840.9,17.2,81.9,0.0
2014-02-27 08:05:00,17.2,76.0,1.1,40,841.3,18.8,76.8,0.0
2014-02-27 09:05:00,18.7,72.0,1.5,30,841.6,22.5,61.4,0.0
2014-02-27 10:05:00,20.3,64.0,1.5,10,841.4,26.9,51.4,0.0
2014-02-27 11:05:00,22.6,57.0,1.5,340,841.2,31.1,41.4,0.0
2014-02-27 12:05:00,24.0,50.0,1.4,340,840.7,34.3,33.8,0.0
2014-02-27 13:05:00,24.8,48.0,1.6,340,840.0,38.5,29.3,0.0
2014-02-27 14:05:00,25.4,37.0,1.5,310,839.2,39.7,26.3,0.0
2014-02-27 15:05:00,26.4,38.0,1.6,300,838.6,40.2,29.6,0.0
2014-02-27 16:05:00,25.6,44.0,1.5,310,838.0,36.5,33.4,0.0
2014-02-27 17:05:00,23.2,64.0,1.3,310,837.9,32.7,43.0,0.2
2014-02-27 18:05:00,19.7,70.0,0.0,0,838.1,29.7,44.5,0.0
2014-02-27 19:05:00,18.7,76.0,0.0,0,838.5,25.8,60.9,0.0
2014-02-27 20:05:00,17.7,83.0,0.0,0,838.7,24.2,65.8,0.6
2014-02-27 21:05:00,16.9,86.0,0.0,0,839.1,22.6,66.4,0.0
2014-02-27 22:05:00,16.5,89.0,0.0,0,839.1,21.3,67.3,0.0
2014-02-27 23:05:00,16.4,86.0,0.0,0,839.4,20.1,71.7,0.0
2014-02-28 00:05:00,15.9,89.0,0.0,0,839.3,19.2,70.6,0.0
2014-02-28 01:05:00,15.6,88.0,0.0,0,838.9,18.3,72.6,0.0
2014-02-28 02:05:00,15.3,87.0,0.0,0,838.6,17.6,74.2,0.0
2014-02-28 03:05:00,14.8,87.0,0.0,0,838.3,16.9,75.1,1.0
2014-02-28 04:05:00,14.3,87.0,0.0,0,838.0,16.3,75.9,0.0
2014-02-28 05:05:00,13.9,87.0,0.0,0,838.3,15.9,78.0,0.0
2014-02-28 06:05:00,13.5,91.0,0.0,0,838.7,15.5,78.0,0.0
2014-02-28 07:05:00,14.5,92.0,0.0,0,839.1,16.1,80.0,0.0
2014-02-28 08:05:00,18.4,80.0,0.0,0,839.2,20.3,73.2,0.0
2014-02-28 09:05:00,21.8,67.0,0.0,0,839.1,25.5,55.5,0.0
2014-02-28 10:05:00,24.4,51.0,0.0,0,839.2,31.5,37.8,0.0
2014-02-28 11:05:00,25.6,40.0,1.4,340,838.9,33.6,36.4,0.0
2014-02-28 12:05:00,25.4,41.0,1.3,330,838.5,42.4,27.6,0.0
2014-02-28 13:05:00,25.9,36.0,1.4,300,837.8,45.4,25.9,0.0
2014-02-28 14:05:00,25.8,37.0,1.2,300,837.2,39.4,32.6,0.0
2014-02-28 15:05:00,26.0,37.0,0.0,0,836.3,35.1,33.0,0.0
2014-02-28 16:05:00,27.3,36.0,1.3,340,835.7,33.6,32.7,0.0
2014-02-28 17:05:00,26.2,40.0,1.7,350,835.6,33.9,38.8,0.0
2014-02-28 18:05:00,25.5,40.0,1.3,330,835.7,29.2,44.9,0.0
2014-02-28 19:05:00,22.7,51.0,0.0,0,836.3,25.8,49.4,0.0
2014-02-28 20:05:00,20.2,62.0,0.0,0,836.7,24.3,59.2,0.0
2014-02-28 21:05:00,18.7,68.0,0.0,0,837.1,23.1,65.2,0.0
2014-02-28 22:05:00,17.9,70.0,0.0,0,836.9,22.1,69.3,0.0
2014-02-28 23:05:00,17.3,72.0,0.0,0,836.9,21.1,71.8,0.0
2014-03-01 00:05:00,16.5,74.0,0.0,0,836.9,20.2,73.0,0.0
2014-03-01 01:05:00,15.9,76.0,0.0,0,836.5,19.5,75.0,0.0
2014-03-01 02:05:00,16.0,79.0,0.0,0,836.3,18.9,76.9,0.0
2014-03-01 03:05:00,16.3,78.0,0.0,0,836.2,18.6,75.2,0.0
2014-03-01 04:05:00,16.2,75.0,0.0,0,836.5,18.3,75.8,0.0
2014-03-01 05:05:00,16.5,74.0,0.0,0,836.8,18.2,71.1,0.0
2014-03-01 06:05:00,16.5,73.0,0.0,0,837.2,18.1,72.7,0.0
2014-03-01 07:05:00,16.9,73.0,0.0,0,837.7,18.7,72.7,0.0
2014-03-01 08:05:00,19.3,65.0,0.0,0,838.2,21.3,64.2,0.0
2014-03-01 09:05:00,22.7,56.0,1.4,250,838.4,23.3,61.8,0.0
2014-03-01 10:05:00,22.0,60.0,1.2,240,838.6,24.1,59.8,0.0
2014-03-01 11:05:00,22.8,60.0,0.0,0,838.6,21.6,69.9,0.0
2014-03-01 12:05:00,20.9,73.0,0.0,0,838.7,20.9,73.5,0.0
2014-03-01 13:05:00,20.1,78.0,1.6,240,838.4,20.8,75.4,0.2
2014-03-01 14:05:00,20.3,81.0,0.0,0,838.3,20.4,76.9,0.6
2014-03-01 15:05:00,19.9,77.0,0.0,0,838.1,20.3,78.0,0.6
2014-03-01 16:05:00,19.1,82.0,0.0,0,838.1,20.2,76.5,0.6
2014-03-01 17:05:00,18.6,85.0,0.0,0,838.3,20.2,74.3,0.6
2014-03-01 18:05:00,17.7,86.0,0.0,0,838.6,19.1,75.3,0.2
2014-03-01 19:05:00,16.8,85.0,0.0,0,838.8,18.1,76.1,0.2
2014-03-01 20:05:00,16.3,88.0,0.0,0,839.4,17.4,78.4,0.0
2014-03-01 21:05:00,16.5,86.0,0.0,0,839.6,17.1,79.7,0.0
2014-03-01 22:05:00,16.1,88.0,0.0,0,839.8,16.8,80.2,0.0
2014-03-01 23:05:00,16.2,89.0,0.0,0,839.8,16.7,80.8,0.0
2014-03-02 00:05:00,16.4,88.0,0.0,0,840.1,16.6,80.0,0.0
2014-03-02 01:05:00,16.6,88.0,0.0,0,840.0,16.5,80.1,0.0
2014-03-02 02:05:00,16.6,88.0,0.0,0,839.6,16.4,80.6,0.0
2014-03-02 03:05:00,16.4,87.0,0.0,0,839.1,16.4,81.1,0.0
2014-03-02 04:05:00,16.2,87.0,0.0,0,838.7,16.0,82.3,0.0
2014-03-02 05:05:00,16.4,88.0,0.0,0,838.7,16.1,82.2,0.0
2014-03-02 06:05:00,16.3,87.0,0.0,0,839.1,16.2,82.0,0.0
2014-03-02 07:05:00,16.7,88.0,0.0,0,839.8,16.3,83.2,0.0
2014-03-02 08:05:00,16.9,86.0,0.0,0,840.1,17.7,79.3,0.0
2014-03-02 09:05:00,17.6,83.0,2.0,50,840.4,21.1,70.3,0.0
2014-03-02 10:05:00,17.8,83.0,1.6,30,840.9,21.0,70.0,0.0
2014-03-02 11:05:00,18.0,83.0,2.1,40,840.7,19.4,76.3,0.0
2014-03-02 12:05:00,16.9,88.0,2.3,40,840.6,19.0,77.7,0.2
2014-03-02 13:05:00,16.9,90.0,1.5,40,840.2,18.3,80.9,0.2
2014-03-02 14:05:00,17.0,87.0,1.6,60,839.6,18.7,81.6,0.2
2014-03-02 15:05:00,18.0,85.0,1.5,70,839.0,18.7,80.8,0.2
2014-03-02 16:05:00,17.8,85.0,1.4,60,838.6,18.8,81.6,0.2
2014-03-02 17:05:00,17.6,86.0,1.2,90,838.3,18.9,81.4,0.6
2014-03-02 18:05:00,17.7,87.0,1.4,100,838.0,17.9,82.6,0.0
2014-03-02 19:05:00,17.7,86.0,0.0,0,838.3,17.4,84.1,0.0
2014-03-02 20:05:00,17.2,87.0,0.0,0,838.5,17.1,83.5,0.0
2014-03-02 21:05:00,17.4,88.0,0.0,0,839.1,16.9,84.9,0.0
2014-03-02 22:05:00,17.6,86.0,0.0,0,839.2,16.9,84.7,0.0
2014-03-02 23:05:00,17.0,88.0,0.0,0,839.0,16.8,84.3,0.0
2014-03-03 00:05:00,16.5,89.0,0.0,0,838.6,16.6,85.8,0.0
2014-03-03 01:05:00,16.6,90.0,0.0,0,838.7,16.6,85.9,0.0
2014-03-03 02:05:00,17.0,88.0,0.0,0,838.6,16.6,86.0,0.0
2014-03-03 03:05:00,17.1,89.0,1.4,60,838.1,16.6,86.1,0.0
2014-03-03 04:05:00,17.1,89.0,1.4,60,838.0,16.7,85.8,0.0
2014-03-03 05:05:00,17.0,89.0,1.2,60,837.9,16.6,86.6,0.0
2014-03-03 06:05:00,17.2,91.0,0.0,0,837.9,16.4,87.0,0.0
2014-03-03 07:05:00,17.2,92.0,1.2,40,838.4,16.7,86.6,0.2
2014-03-03 08:05:00,17.4,93.0,1.1,50,838.6,18.1,83.5,0.0
2014-03-03 09:05:00,17.7,93.0,1.5,50,838.7,18.9,83.1,0.2
2014-03-03 10:05:00,19.1,84.0,1.6,40,838.7,23.9,68.8,0.0
2014-03-03 11:05:00,19.4,87.0,1.5,30,838.6,22.5,73.6,0.0
2014-03-03 12:05:00,19.1,89.0,1.3,30,838.3,25.0,65.9,0.2
2014-03-03 13:05:00,19.0,89.0,1.3,30,837.9,32.3,48.3,0.4
